,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
11/10/2021 5:35,11/10/2021 5:36,11/10/2021 5:35,0.5,0,0,8,7,2
11/10/2021 5:40,11/10/2021 5:41,11/10/2021 5:40,0.5,0,0,6,6,2
11/10/2021 8:55,11/10/2021 8:53,11/10/2021 8:55,176.5,0,0,17,17,2
11/10/2021 9:00,11/10/2021 8:58,11/10/2021 9:00,143.8,0,0,27,21,2
11/10/2021 9:05,11/10/2021 9:04,11/10/2021 9:05,230.3,336.81,0,22,22,2
11/10/2021 9:10,11/10/2021 9:09,11/10/2021 9:10,230,336.37,0.1,20,19,2
11/10/2021 9:15,11/10/2021 9:14,11/10/2021 9:15,233.7,341.78,0.1,22,19,2
11/10/2021 9:20,11/10/2021 9:20,11/10/2021 9:20,203,197.92,0.1,20,19,2
11/10/2021 9:25,11/10/2021 9:25,11/10/2021 9:25,225.2,329.35,0.2,25,24,2
11/10/2021 9:30,11/10/2021 9:31,11/10/2021 9:30,301.7,1088.38,0.2,27,24,2
11/10/2021 9:35,11/10/2021 9:36,11/10/2021 9:35,299.8,1081.52,0.3,35,26,2
11/10/2021 9:45,11/10/2021 9:45,11/10/2021 9:45,259.1,555.76,0.4,28,24,2
11/10/2021 9:50,11/10/2021 9:50,11/10/2021 9:50,184.7,90.04,0.5,27,24,2
11/10/2021 9:55,11/10/2021 9:56,11/10/2021 9:55,301.8,1177.02,0.5,32,23,2
11/10/2021 10:00,11/10/2021 10:01,11/10/2021 10:00,257.2,551.69,0.6,24,23,2
11/10/2021 10:05,11/10/2021 10:06,11/10/2021 10:05,278.5,814.61,0.6,28,22,2
11/10/2021 10:10,11/10/2021 10:12,11/10/2021 10:10,240.2,398.13,0.6,25,19,2
11/10/2021 10:20,11/10/2021 10:17,11/10/2021 10:20,255.3,547.61,0.7,27,22,2
11/10/2021 10:25,11/10/2021 10:26,11/10/2021 10:25,231.8,339,0.8,33,27,2
11/10/2021 10:30,11/10/2021 10:31,11/10/2021 10:30,239.5,420.32,0.8,27,22,2
11/10/2021 10:35,11/10/2021 10:36,11/10/2021 10:35,314.1,1286.23,0.9,32,26,2
11/10/2021 10:40,11/10/2021 10:42,11/10/2021 10:40,275.3,724.72,1,32,26,2
11/10/2021 10:50,11/10/2021 10:47,11/10/2021 10:50,257.2,551.69,1,30,24,2
11/10/2021 10:55,11/10/2021 10:53,11/10/2021 10:55,275.5,725.25,1.1,28,22,2
11/10/2021 11:00,11/10/2021 10:58,11/10/2021 11:00,231.5,338.56,1.2,28,19,2
11/10/2021 11:05,11/10/2021 11:03,11/10/2021 11:05,228.2,333.74,1.2,25,20,2
11/10/2021 11:15,11/10/2021 11:13,11/10/2021 11:15,216.7,253.53,1.3,30,23,2
11/10/2021 11:20,11/10/2021 11:18,11/10/2021 11:20,254.2,545.25,1.3,28,24,2
11/10/2021 11:25,11/10/2021 11:23,11/10/2021 11:25,265.3,646.66,1.4,30,25,2
11/10/2021 11:30,11/10/2021 11:29,11/10/2021 11:30,263.5,642.28,1.5,27,23,2
11/10/2021 11:35,11/10/2021 11:34,11/10/2021 11:35,213.2,249.44,1.5,28,22,2
11/10/2021 11:40,11/10/2021 11:40,11/10/2021 11:40,265,645.93,1.6,27,18,2
11/10/2021 11:45,11/10/2021 11:45,11/10/2021 11:45,234.2,342.51,1.6,25,21,2
11/10/2021 11:50,11/10/2021 11:50,11/10/2021 11:50,246.2,480.09,1.7,28,22,2
11/10/2021 11:55,11/10/2021 11:56,11/10/2021 11:55,224.1,284.04,1.7,28,22,2
11/10/2021 12:00,11/10/2021 12:01,11/10/2021 12:00,214,250.38,1.8,25,22,2
11/10/2021 12:05,11/10/2021 12:06,11/10/2021 12:05,232.5,340.03,1.8,24,19,2
11/10/2021 12:10,11/10/2021 12:12,11/10/2021 12:10,211.1,246.98,1.9,20,20,2
11/10/2021 12:20,11/10/2021 12:17,11/10/2021 12:20,287,839.47,1.9,32,28,2
11/10/2021 12:25,11/10/2021 12:23,11/10/2021 12:25,275.8,726.04,2,30,27,2
11/10/2021 12:30,11/10/2021 12:28,11/10/2021 12:30,324.5,1487.02,2.1,28,27,2
11/10/2021 12:35,11/10/2021 12:33,11/10/2021 12:35,327.7,1597.53,2.1,30,25,2
11/10/2021 12:40,11/10/2021 12:39,11/10/2021 12:40,258.3,579.23,2.2,61,30,2
11/10/2021 12:45,11/10/2021 12:44,11/10/2021 12:45,288.6,900.43,2.3,30,27,2
11/10/2021 12:50,11/10/2021 12:49,11/10/2021 12:50,253.6,543.97,2.4,32,25,2
11/10/2021 12:55,11/10/2021 12:55,11/10/2021 12:55,273.3,719.46,2.5,30,23,2
11/10/2021 13:00,11/10/2021 13:00,11/10/2021 13:00,289.5,903.24,2.5,30,25,2
11/10/2021 13:05,11/10/2021 13:06,11/10/2021 13:05,285.3,834.5,2.6,33,28,2
11/10/2021 13:10,11/10/2021 13:11,11/10/2021 13:10,186.3,90.82,2.7,27,21,2
11/10/2021 13:15,11/10/2021 13:16,11/10/2021 13:15,234.8,389.18,2.7,28,22,2
11/10/2021 13:20,11/10/2021 13:22,11/10/2021 13:20,297.2,1014.19,2.8,27,23,2
11/10/2021 13:30,11/10/2021 13:27,11/10/2021 13:30,221.1,258.68,2.8,27,22,2
11/10/2021 13:35,11/10/2021 13:32,11/10/2021 13:35,256.1,549.33,2.9,24,19,2
11/10/2021 13:40,11/10/2021 13:38,11/10/2021 13:40,239.5,396.97,2.9,30,24,2
11/10/2021 13:45,11/10/2021 13:43,11/10/2021 13:45,289,901.68,2.9,33,26,2
11/10/2021 13:50,11/10/2021 13:49,11/10/2021 13:50,246.2,480.09,3,28,24,2
11/10/2021 13:55,11/10/2021 13:54,11/10/2021 13:55,292.1,996.79,3.1,25,20,2
11/10/2021 14:00,11/10/2021 13:59,11/10/2021 14:00,274.6,722.88,3.1,27,20,2
11/10/2021 14:05,11/10/2021 14:05,11/10/2021 14:05,240,397.8,3.1,28,23,2
11/10/2021 14:10,11/10/2021 14:10,11/10/2021 14:10,200.3,195.29,3.2,28,22,2
11/10/2021 14:15,11/10/2021 14:15,11/10/2021 14:15,252.5,541.61,3.2,28,22,2
11/10/2021 14:20,11/10/2021 14:21,11/10/2021 14:20,324.8,1488.39,3.3,32,27,2
11/10/2021 14:25,11/10/2021 14:26,11/10/2021 14:25,273.8,720.77,3.4,28,24,2
11/10/2021 14:30,11/10/2021 14:31,11/10/2021 14:30,235.8,390.83,3.4,25,18,2
11/10/2021 14:35,11/10/2021 14:37,11/10/2021 14:35,302.8,1180.92,3.5,28,23,2
11/10/2021 14:45,11/10/2021 14:42,11/10/2021 14:45,265.5,647.15,3.5,28,21,2
11/10/2021 14:50,11/10/2021 14:47,11/10/2021 14:50,226.2,330.81,3.6,27,22,2
11/10/2021 14:55,11/10/2021 14:53,11/10/2021 14:55,231.3,338.27,3.6,30,25,2
11/10/2021 15:00,11/10/2021 14:58,11/10/2021 15:00,248.5,484.57,3.6,35,26,2
11/10/2021 15:05,11/10/2021 15:04,11/10/2021 15:05,332.7,1686.78,3.7,28,25,2
11/10/2021 15:10,11/10/2021 15:09,11/10/2021 15:10,276.2,807.88,3.8,33,26,2
11/10/2021 15:15,11/10/2021 15:14,11/10/2021 15:15,283.8,885.45,3.9,28,24,2
11/10/2021 15:20,11/10/2021 15:20,11/10/2021 15:20,262.6,640.08,3.9,30,24,2
11/10/2021 15:25,11/10/2021 15:25,11/10/2021 15:25,293.3,1000.88,4,30,24,2
11/10/2021 15:30,11/10/2021 15:30,11/10/2021 15:30,271.3,687.74,4,27,22,2
11/10/2021 15:35,11/10/2021 15:36,11/10/2021 15:35,259.6,632.77,4.1,25,23,2
11/10/2021 15:40,11/10/2021 15:41,11/10/2021 15:40,257.2,551.69,4.2,30,24,2
11/10/2021 15:45,11/10/2021 15:46,11/10/2021 15:45,281.6,823.68,4.2,30,21,2
11/10/2021 15:50,11/10/2021 15:52,11/10/2021 15:50,331,1516.8,4.3,30,23,2
11/10/2021 16:00,11/10/2021 15:57,11/10/2021 16:00,247.2,482.03,4.3,30,26,2
11/10/2021 16:05,11/10/2021 16:03,11/10/2021 16:05,301.6,1176.24,4.4,30,24,2
11/10/2021 16:10,11/10/2021 16:08,11/10/2021 16:10,232.1,362.07,4.5,30,23,2
11/10/2021 16:15,11/10/2021 16:13,11/10/2021 16:15,234.2,342.51,4.5,30,20,2
11/10/2021 16:20,11/10/2021 16:19,11/10/2021 16:20,241.6,400.45,4.6,35,25,2
11/10/2021 16:25,11/10/2021 16:24,11/10/2021 16:25,219.2,256.46,4.6,28,24,2
11/10/2021 16:30,11/10/2021 16:29,11/10/2021 16:30,279.1,816.36,4.7,28,24,2
11/10/2021 16:35,11/10/2021 16:35,11/10/2021 16:35,280.6,820.75,4.7,32,27,2
11/10/2021 16:40,11/10/2021 16:40,11/10/2021 16:40,233.7,364.57,4.8,25,20,2
11/10/2021 16:45,11/10/2021 16:45,11/10/2021 16:45,280.2,819.58,4.8,24,21,2
11/10/2021 16:50,11/10/2021 16:51,11/10/2021 16:50,255.5,548.04,4.9,28,24,2
11/10/2021 16:55,11/10/2021 16:56,11/10/2021 16:55,226.5,331.25,4.9,24,21,2
11/10/2021 17:00,11/10/2021 17:01,11/10/2021 17:00,249.6,511.05,5,33,24,2
11/10/2021 17:05,11/10/2021 17:07,11/10/2021 17:05,219.2,256.46,5.1,32,26,2
11/10/2021 17:15,11/10/2021 17:12,11/10/2021 17:15,258.1,553.62,5.1,28,21,2
11/10/2021 17:20,11/10/2021 17:18,11/10/2021 17:20,276.8,809.64,5.2,28,23,2
11/10/2021 17:25,11/10/2021 17:23,11/10/2021 17:25,274.5,722.62,5.2,27,23,2
11/10/2021 17:30,11/10/2021 17:28,11/10/2021 17:30,275.7,725.78,5.3,30,21,2
11/10/2021 17:35,11/10/2021 17:34,11/10/2021 17:35,221.3,258.92,5.3,20,20,2
11/10/2021 18:10,11/10/2021 18:11,11/10/2021 18:10,282.8,827.19,5.6,30,30,2
11/10/2021 18:15,11/10/2021 18:16,11/10/2021 18:15,299.3,1079.72,5.7,35,28,2
11/10/2021 18:20,11/10/2021 18:22,11/10/2021 18:20,274.6,722.88,5.7,32,26,2
11/10/2021 18:30,11/10/2021 18:27,11/10/2021 18:30,321.2,1409.26,5.8,27,24,2
11/10/2021 18:35,11/10/2021 18:33,11/10/2021 18:35,239,396.14,5.9,30,26,2
11/10/2021 18:40,11/10/2021 18:38,11/10/2021 18:40,259.1,631.55,5.9,28,24,2
11/10/2021 18:45,11/10/2021 18:43,11/10/2021 18:45,187.6,91.45,6,32,28,2
11/10/2021 18:50,11/10/2021 18:49,11/10/2021 18:50,253.8,544.4,6,28,25,2
11/10/2021 18:55,11/10/2021 18:54,11/10/2021 18:55,263.6,642.52,6.1,35,24,2
11/10/2021 19:00,11/10/2021 18:59,11/10/2021 19:00,265,645.93,6.1,32,26,2
11/10/2021 20:20,11/10/2021 20:21,11/10/2021 20:20,257.1,551.47,7.2,25,25,2
11/10/2021 20:25,11/10/2021 20:26,11/10/2021 20:25,289.7,903.86,7.2,36,31,2
11/10/2021 20:30,11/10/2021 20:32,11/10/2021 20:30,290.1,905.11,7.3,35,29,2
11/10/2021 20:40,11/10/2021 20:37,11/10/2021 20:40,299.5,1022.04,7.4,36,30,2
11/10/2021 20:45,11/10/2021 20:42,11/10/2021 20:45,282,824.85,7.5,38,30,2
11/10/2021 20:50,11/10/2021 20:48,11/10/2021 20:50,290.7,906.98,7.5,35,30,2
11/10/2021 20:55,11/10/2021 20:53,11/10/2021 20:55,276.6,809.05,7.6,27,27,2
11/10/2021 21:05,11/10/2021 21:04,11/10/2021 21:05,315,1382.06,7.8,33,33,2
11/10/2021 21:10,11/10/2021 21:09,11/10/2021 21:10,292.7,998.83,7.9,36,36,2
11/10/2021 21:15,11/10/2021 21:15,11/10/2021 21:15,280.8,821.34,8,33,33,2
11/10/2021 21:20,11/10/2021 21:20,11/10/2021 21:20,280.8,821.34,8.1,35,30,2
11/10/2021 21:25,11/10/2021 21:25,11/10/2021 21:25,249.7,511.26,8.2,33,26,2
11/10/2021 21:30,11/10/2021 21:31,11/10/2021 21:30,263.8,643.01,8.2,33,30,2
11/10/2021 21:35,11/10/2021 21:36,11/10/2021 21:35,338,1812.52,8.3,32,27,2
11/10/2021 21:40,11/10/2021 21:42,11/10/2021 21:40,280.3,819.87,8.4,32,28,2
11/10/2021 21:45,11/10/2021 21:47,11/10/2021 21:45,278.3,814.02,8.5,33,28,2
11/10/2021 21:55,11/10/2021 21:52,11/10/2021 21:55,282.1,825.14,8.5,36,28,2
11/10/2021 22:00,11/10/2021 21:58,11/10/2021 22:00,267.6,652.27,8.6,35,30,2
11/10/2021 22:05,11/10/2021 22:03,11/10/2021 22:05,299.3,1079.72,8.7,33,31,2
11/10/2021 22:10,11/10/2021 22:08,11/10/2021 22:10,285.6,891.07,8.8,36,35,2
11/10/2021 22:15,11/10/2021 22:14,11/10/2021 22:15,293.5,1001.56,8.9,35,28,2
11/10/2021 22:20,11/10/2021 22:19,11/10/2021 22:20,258,553.41,9,40,31,2
11/10/2021 22:25,11/10/2021 22:24,11/10/2021 22:25,295.3,1007.71,9.1,32,29,2
11/10/2021 22:30,11/10/2021 22:30,11/10/2021 22:30,291.7,910.1,9.1,35,30,2
11/10/2021 22:35,11/10/2021 22:35,11/10/2021 22:35,279.2,734.99,9.2,33,33,2
11/10/2021 22:40,11/10/2021 22:41,11/10/2021 22:40,273.1,718.93,9.19,35,30,2
11/10/2021 22:45,11/10/2021 22:46,11/10/2021 22:45,266.8,650.32,9.19,33,28,2
11/10/2021 22:50,11/10/2021 22:51,11/10/2021 22:50,286.8,894.81,9.19,32,27,2
11/10/2021 22:55,11/10/2021 22:57,11/10/2021 22:55,298.6,1018.97,9.19,40,29,2
11/10/2021 23:00,11/10/2021 23:02,11/10/2021 23:00,255.6,548.26,9.19,33,27,2
11/10/2021 23:10,11/10/2021 23:07,11/10/2021 23:10,245.2,478.14,9.19,32,27,2
11/10/2021 23:15,11/10/2021 23:13,11/10/2021 23:15,274.5,722.62,9.19,33,28,2
11/10/2021 23:20,11/10/2021 23:18,11/10/2021 23:20,236.2,391.5,10.19,33,26,2
11/10/2021 23:25,11/10/2021 23:23,11/10/2021 23:25,256.8,550.83,10.19,30,25,2
11/10/2021 23:30,11/10/2021 23:29,11/10/2021 23:30,211.8,247.8,10.19,32,25,2
11/10/2021 23:35,11/10/2021 23:34,11/10/2021 23:35,280.8,821.34,10.19,33,25,2
11/10/2021 23:40,11/10/2021 23:40,11/10/2021 23:40,215.8,252.48,10.19,32,27,2
11/10/2021 23:45,11/10/2021 23:45,11/10/2021 23:45,249.2,485.93,10.19,28,23,2
11/10/2021 23:50,11/10/2021 23:50,11/10/2021 23:50,247.7,483.01,10.19,32,24,2
11/10/2021 23:55,11/10/2021 23:56,11/10/2021 23:55,252.1,540.75,10.19,30,24,2
11/11/2021 0:00,11/11/2021 0:01,11/11/2021 0:00,243.6,403.76,1,30,23,2
11/11/2021 0:05,11/11/2021 0:06,11/11/2021 0:05,273.2,719.19,1.1,30,25,2
11/11/2021 0:10,11/11/2021 0:12,11/11/2021 0:10,236.3,391.66,1.2,32,27,2
11/11/2021 0:20,11/11/2021 0:17,11/11/2021 0:20,281.6,878.59,1.3,28,23,2
11/11/2021 0:25,11/11/2021 0:22,11/11/2021 0:25,189.6,129.4,1.3,25,21,2
11/11/2021 0:30,11/11/2021 0:28,11/11/2021 0:30,221.8,259.5,1.4,25,22,2
11/11/2021 0:35,11/11/2021 0:33,11/11/2021 0:35,249.1,485.74,1.4,33,26,2
11/11/2021 0:40,11/11/2021 0:39,11/11/2021 0:40,285.8,891.69,1.4,32,25,2
11/11/2021 0:45,11/11/2021 0:44,11/11/2021 0:45,236.7,392.33,1.5,32,26,2
11/11/2021 0:50,11/11/2021 0:49,11/11/2021 0:50,266.1,648.61,1.6,32,25,2
11/11/2021 0:55,11/11/2021 0:55,11/11/2021 0:55,294,1060.6,1.6,33,25,2
11/11/2021 1:00,11/11/2021 1:00,11/11/2021 1:00,187.8,128.17,1.7,35,27,2
11/11/2021 1:05,11/11/2021 1:05,11/11/2021 1:05,279.8,818.41,1.8,30,26,2
11/11/2021 1:10,11/11/2021 1:11,11/11/2021 1:10,216.2,252.95,1.8,32,24,2
11/11/2021 1:15,11/11/2021 1:16,11/11/2021 1:15,234,387.85,1.9,30,25,2
11/11/2021 1:20,11/11/2021 1:22,11/11/2021 1:20,323.2,1418.03,1.9,28,26,2
11/11/2021 1:25,11/11/2021 1:27,11/11/2021 1:25,189.1,129.06,2,32,25,2
11/11/2021 1:35,11/11/2021 1:32,11/11/2021 1:35,206.2,201.04,2,33,27,2
11/11/2021 1:40,11/11/2021 1:38,11/11/2021 1:40,260.2,634.23,2.1,30,26,2
11/11/2021 1:45,11/11/2021 1:43,11/11/2021 1:45,268.8,655.19,2.1,35,28,2
11/11/2021 1:50,11/11/2021 1:48,11/11/2021 1:50,251,513.92,2.1,36,28,2
11/11/2021 1:55,11/11/2021 1:54,11/11/2021 1:55,244.6,476.96,2.2,32,26,2
11/11/2021 2:00,11/11/2021 1:59,11/11/2021 2:00,203.1,198.02,2.2,28,23,2
11/11/2021 2:05,11/11/2021 2:04,11/11/2021 2:05,222,259.73,2.3,32,26,2
11/11/2021 2:10,11/11/2021 2:10,11/11/2021 2:10,223.8,327.3,2.3,30,26,2
11/11/2021 2:15,11/11/2021 2:15,11/11/2021 2:15,307.3,1198.47,2.4,35,27,2
11/11/2021 2:20,11/11/2021 2:21,11/11/2021 2:20,254.7,546.33,2.4,35,30,2
11/11/2021 2:25,11/11/2021 2:26,11/11/2021 2:25,273.1,745.56,2.5,35,29,2
11/11/2021 2:30,11/11/2021 2:31,11/11/2021 2:30,258,553.41,2.5,33,27,2
11/11/2021 2:35,11/11/2021 2:37,11/11/2021 2:35,219.7,257.04,2.6,28,23,2
11/11/2021 2:45,11/11/2021 2:42,11/11/2021 2:45,211.6,247.57,2.6,33,26,2
11/11/2021 2:50,11/11/2021 2:47,11/11/2021 2:50,219,256.23,2.7,30,22,2
11/11/2021 2:55,11/11/2021 2:53,11/11/2021 2:55,204.5,199.38,2.7,25,20,2
11/11/2021 3:00,11/11/2021 2:58,11/11/2021 3:00,184.1,35.89,2.7,35,26,2
11/11/2021 3:05,11/11/2021 3:03,11/11/2021 3:05,198.8,193.83,2.8,32,25,2
11/11/2021 3:10,11/11/2021 3:09,11/11/2021 3:10,245.7,479.11,2.8,30,24,2
11/11/2021 3:15,11/11/2021 3:14,11/11/2021 3:15,206.1,200.94,2.8,30,24,2
11/11/2021 3:20,11/11/2021 3:20,11/11/2021 3:20,223.6,327.01,2.8,32,25,2
11/11/2021 3:25,11/11/2021 3:25,11/11/2021 3:25,248.1,483.79,2.9,27,23,2
11/11/2021 3:30,11/11/2021 3:30,11/11/2021 3:30,238.2,394.81,2.9,35,25,2
11/11/2021 3:35,11/11/2021 3:36,11/11/2021 3:35,240.3,398.29,3,30,24,2
11/11/2021 3:40,11/11/2021 3:41,11/11/2021 3:40,215.2,251.78,3,27,23,2
11/11/2021 3:45,11/11/2021 3:46,11/11/2021 3:45,244.7,477.16,3.1,28,22,2
11/11/2021 3:50,11/11/2021 3:52,11/11/2021 3:50,256,549.12,3.1,27,24,2
11/11/2021 4:00,11/11/2021 3:57,11/11/2021 4:00,249.7,486.91,3.1,25,22,2
11/11/2021 4:05,11/11/2021 4:02,11/11/2021 4:05,234.8,343.39,3.2,30,24,2
11/11/2021 4:10,11/11/2021 4:08,11/11/2021 4:10,235.5,390.34,3.2,30,23,2
11/11/2021 4:15,11/11/2021 4:12,11/11/2021 4:15,244.3,476.38,3.3,30,24,2
11/11/2021 4:20,11/11/2021 4:18,11/11/2021 4:20,259.2,581.25,3.3,33,23,2
11/11/2021 4:25,11/11/2021 4:23,11/11/2021 4:25,245.6,478.91,3.4,35,26,2
11/11/2021 4:30,11/11/2021 4:28,11/11/2021 4:30,282.7,826.89,3.4,30,25,2
11/11/2021 4:35,11/11/2021 4:34,11/11/2021 4:35,233.5,364.26,3.5,32,26,2
11/11/2021 4:40,11/11/2021 4:39,11/11/2021 4:40,233.2,341.05,3.5,36,26,2
11/11/2021 4:45,11/11/2021 4:44,11/11/2021 4:45,324.1,1485.18,3.6,32,25,2
11/11/2021 4:50,11/11/2021 4:50,11/11/2021 4:50,251.6,539.68,3.6,30,24,2
11/11/2021 4:55,11/11/2021 4:55,11/11/2021 4:55,303.1,1182.09,3.7,30,23,2
11/11/2021 5:00,11/11/2021 5:01,11/11/2021 5:00,215.1,251.66,3.7,30,24,2
11/11/2021 5:05,11/11/2021 5:06,11/11/2021 5:05,227.3,332.42,3.8,30,22,2
11/11/2021 5:10,11/11/2021 5:11,11/11/2021 5:10,260.1,633.99,3.8,35,25,2
11/11/2021 5:15,11/11/2021 5:17,11/11/2021 5:15,302,1030.57,3.9,38,29,2
11/11/2021 5:20,11/11/2021 5:22,11/11/2021 5:20,268.3,653.98,3.9,38,29,2
11/11/2021 5:30,11/11/2021 5:27,11/11/2021 5:30,206,200.85,4,28,24,2
11/11/2021 5:35,11/11/2021 5:33,11/11/2021 5:35,237.1,392.99,4,35,28,2
11/11/2021 5:40,11/11/2021 5:38,11/11/2021 5:40,233.1,363.63,4,36,26,2
11/11/2021 5:45,11/11/2021 5:43,11/11/2021 5:45,275.2,724.46,4.1,32,26,2
11/11/2021 5:50,11/11/2021 5:49,11/11/2021 5:50,216.2,252.95,4.1,33,26,2
11/11/2021 5:55,11/11/2021 5:54,11/11/2021 5:55,198.6,193.63,4.2,36,28,2
11/11/2021 6:00,11/11/2021 6:00,11/11/2021 6:00,245.2,478.14,4.2,35,27,2
11/11/2021 6:05,11/11/2021 6:05,11/11/2021 6:05,236.6,392.16,4.3,28,23,2
11/11/2021 6:10,11/11/2021 6:10,11/11/2021 6:10,249,485.55,4.3,38,28,2
11/11/2021 6:15,11/11/2021 6:16,11/11/2021 6:15,255.3,547.61,4.3,33,27,2
11/11/2021 6:20,11/11/2021 6:21,11/11/2021 6:20,304.6,1187.94,4.4,36,29,2
11/11/2021 6:25,11/11/2021 6:26,11/11/2021 6:25,188.8,128.85,4.5,33,29,2
11/11/2021 6:30,11/11/2021 6:32,11/11/2021 6:30,210.3,246.05,4.5,38,26,2
11/11/2021 6:40,11/11/2021 6:37,11/11/2021 6:40,230.2,336.66,4.6,41,29,2
11/11/2021 6:45,11/11/2021 6:43,11/11/2021 6:45,239.8,397.46,4.6,41,33,2
11/11/2021 6:50,11/11/2021 6:48,11/11/2021 6:50,206.3,201.14,4.7,46,34,2
11/11/2021 6:55,11/11/2021 6:53,11/11/2021 6:55,243,426.46,4.8,33,26,2
11/11/2021 7:00,11/11/2021 6:59,11/11/2021 7:00,257,551.26,4.8,36,28,2
11/11/2021 7:05,11/11/2021 7:04,11/11/2021 7:05,238.6,395.47,4.9,36,30,2
11/11/2021 7:10,11/11/2021 7:09,11/11/2021 7:10,236.5,391.99,4.9,36,28,2
11/11/2021 7:15,11/11/2021 7:15,11/11/2021 7:15,287.7,897.62,5,41,27,2
11/11/2021 7:20,11/11/2021 7:20,11/11/2021 7:20,342.1,1834.51,5,41,29,2
11/11/2021 7:25,11/11/2021 7:25,11/11/2021 7:25,188.3,128.51,5.1,40,32,2
11/11/2021 7:30,11/11/2021 7:31,11/11/2021 7:30,317.7,1393.9,5.1,43,33,2
11/11/2021 7:35,11/11/2021 7:36,11/11/2021 7:35,259,631.31,5.2,38,30,2
11/11/2021 7:40,11/11/2021 7:42,11/11/2021 7:40,219.3,256.58,5.2,41,33,2
11/11/2021 7:50,11/11/2021 7:47,11/11/2021 7:50,224.7,328.62,5.3,38,29,2
11/11/2021 7:55,11/11/2021 7:52,11/11/2021 7:55,358.1,2164.71,5.4,32,24,2
11/11/2021 8:00,11/11/2021 7:58,11/11/2021 8:00,190.5,130.01,5.4,35,25,2
11/11/2021 8:05,11/11/2021 8:03,11/11/2021 8:05,191,130.35,5.4,32,26,2
11/11/2021 8:10,11/11/2021 8:08,11/11/2021 8:10,197.6,192.66,5.5,32,27,2
11/11/2021 8:15,11/11/2021 8:14,11/11/2021 8:15,186.2,90.77,5.5,40,29,2
11/11/2021 8:20,11/11/2021 8:19,11/11/2021 8:20,243.2,474.23,5.5,35,28,2
11/11/2021 8:25,11/11/2021 8:25,11/11/2021 8:25,210.6,246.4,5.6,40,26,2
11/11/2021 8:30,11/11/2021 8:30,11/11/2021 8:30,203.2,198.11,5.6,44,32,2
11/11/2021 8:35,11/11/2021 8:36,11/11/2021 8:35,207.3,222.32,5.6,40,31,2
11/11/2021 8:40,11/11/2021 8:41,11/11/2021 8:40,270.8,686.47,5.7,43,30,2
11/11/2021 8:45,11/11/2021 8:46,11/11/2021 8:45,246.3,480.28,5.7,41,27,2
11/11/2021 8:50,11/11/2021 8:52,11/11/2021 8:50,214.1,250.49,5.7,38,29,2
11/11/2021 9:00,11/11/2021 8:57,11/11/2021 9:00,181.5,0,5.8,41,32,2
11/11/2021 9:05,11/11/2021 9:03,11/11/2021 9:05,315.6,1292.38,5.8,36,28,2
11/11/2021 9:10,11/11/2021 9:08,11/11/2021 9:10,195.7,190.8,5.9,33,28,2
11/11/2021 9:15,11/11/2021 9:13,11/11/2021 9:15,253.3,543.32,6,40,27,2
11/11/2021 9:20,11/11/2021 9:19,11/11/2021 9:20,295,1006.68,6,32,27,2
11/11/2021 9:25,11/11/2021 9:24,11/11/2021 9:25,248.7,484.96,6,36,31,2
11/11/2021 9:30,11/11/2021 9:29,11/11/2021 9:30,296.5,1011.8,6.1,40,30,2
11/11/2021 9:35,11/11/2021 9:35,11/11/2021 9:35,279.3,816.95,6.2,38,29,2
11/11/2021 9:40,11/11/2021 9:40,11/11/2021 9:40,290.6,906.67,6.2,41,34,2
11/11/2021 9:45,11/11/2021 9:45,11/11/2021 9:45,277.3,811.1,6.3,36,26,2
11/11/2021 9:50,11/11/2021 9:51,11/11/2021 9:50,286.8,894.81,6.4,33,27,2
11/11/2021 10:00,11/11/2021 10:02,11/11/2021 10:00,253.6,543.97,6.5,33,33,2
11/11/2021 10:20,11/11/2021 10:18,11/11/2021 10:20,275.5,725.25,6.8,40,40,2
11/11/2021 10:25,11/11/2021 10:23,11/11/2021 10:25,367.6,2401.34,6.9,36,36,2
11/11/2021 10:45,11/11/2021 10:44,11/11/2021 10:45,237,392.82,7.3,41,41,2
11/11/2021 10:50,11/11/2021 10:50,11/11/2021 10:50,316.5,1450.36,7.4,40,38,2
11/11/2021 10:55,11/11/2021 10:55,11/11/2021 10:55,286.6,838.3,7.5,40,36,2
11/11/2021 11:00,11/11/2021 11:01,11/11/2021 11:00,302.6,1180.14,7.7,35,31,2
11/11/2021 11:05,11/11/2021 11:06,11/11/2021 11:05,246.3,480.28,7.8,38,35,2
11/11/2021 11:10,11/11/2021 11:11,11/11/2021 11:10,288.3,983.82,7.9,28,28,2
11/11/2021 11:15,11/11/2021 11:17,11/11/2021 11:15,350.3,2049.25,8,40,36,2
11/11/2021 11:25,11/11/2021 11:22,11/11/2021 11:25,284.3,887.01,8.1,44,44,2
11/11/2021 11:30,11/11/2021 11:27,11/11/2021 11:30,320.3,1561.46,8.2,32,32,2
11/11/2021 11:35,11/11/2021 11:33,11/11/2021 11:35,298.1,1017.26,8.3,40,40,2
11/11/2021 11:45,11/11/2021 11:43,11/11/2021 11:45,279.8,872.97,8.6,41,41,2
11/11/2021 11:50,11/11/2021 11:49,11/11/2021 11:50,305.1,1189.89,8.7,43,43,2
